antiguedad_cliente,ingreso_mensual,uso_app_minutos,num_reclamos,dias_desde_ultimo_login,interacciones_soporte,consumo_datos,variacion_consumo,pagos_atrasados,score_satisfaccion,plan,region,canal_adquisicion,color_app_preferido,churn
56,488396,65.63495268946168,21,10.894091918747794,6.964716453070712,54.34592039426283,82.35615821958099,12.975747764808048,31.597179276909046,basic,norte,email,negro,1
43,176814,5.654166661314066,4,16.11190856776217,6.245663235261904,10.913447655562647,7.786437677693189,28.148114961490187,18.674170389704226,vip,sur,email,negro,0
25,503217,145.73332950400751,7,34.14901840932867,19.778068577211847,28.799092867365705,12.754077107142562,18.290968751225584,2.5902514564573256,basic,sur,email,negro,1
29,110749,9.790381615846117,11,24.47491491742013,8.521026755204112,71.8590494913814,4.351155021389442,13.05540022566449,3.2434696407065067,vip,sur,referido,verde,0
14,782221,48.56741225049086,8,44.279622313759766,2.2797077867141535,2.988018039825954,3.4792557856499617,13.05743437297127,4.245964689778672,premium,sur,instagram,verde,1
45,467726,14.802732196379214,21,2.32564339393529,7.989727286230525,30.994464402996602,48.16199920101095,3.758351271665906,20.42305926806817,vip,norte,referido,azul,1
47,1313816,71.66666252300612,-5,1.809864476421729,13.297359422302168,38.61807084177644,361.3301847682446,13.682288776648841,3.7447844832090382,vip,sur,referido,negro,1
38,816702,27.044595547660013,1,19.729525764466437,10.281524370860417,12.605826274347221,142.5720000895645,7.961889550659046,5.875142119227612,premium,sur,tv,verde,1
26,772048,83.30410613043988,13,28.45311333168058,6.056576604012864,52.787974975008,18.501565227393684,10.070161675653166,10.926805866357071,vip,centro,instagram,azul,1
34,742016,57.407102738425856,-16,38.84546813466097,16.769508521435448,38.21191235242688,110.9027155427055,9.80178994258979,6.809215766784699,vip,centro,instagram,negro,0
65,700982,325.6498995427603,17,25.354019889720885,20.286712295888204,61.844816510738774,577.4414821016326,24.60054371797755,36.02783571717176,basic,sur,email,verde,0
8,864112,23.466940390267617,0,9.901256966712165,13.656116090963465,92.94777492267214,9.19216642736232,12.22615619800042,7.119025427602999,premium,sur,referido,verde,1
22,656081,68.33915758600024,5,6.221326738726381,7.067437088441249,37.05434645466777,101.58179654114956,13.249263881098612,19.890601940788358,premium,centro,instagram,verde,1
38,332678,92.24620448107854,-7,37.69571091546128,5.063300565578102,172.49591575293667,150.8171998246732,27.045923508191763,8.382441875479609,basic,sur,tv,verde,1
37,675073,193.94556146089403,-6,30.449589280326194,6.153685795091235,83.14216338849097,287.81743634395866,25.75510036800408,24.93787691976213,basic,centro,instagram,negro,0
28,216117,49.369943338269074,-5,16.270593669213948,0.7122519633777735,33.4351142819707,117.27817287606888,1.6004918574942772,18.597790943298417,vip,sur,referido,negro,1
40,54989,18.19066047650067,19,17.22417642892158,16.597318583612655,37.511392824316275,132.06106623438166,0.7048338226101802,12.550463079764105,premium,norte,instagram,negro,0
37,-178857,44.565711428265956,0,1.7350800631521928,44.37257406136298,87.83970786676325,236.59840840448655,4.948587188913798,39.714477611191455,vip,sur,instagram,azul,1
56,282271,117.12553051036082,-13,23.073050986354183,1.2808379588358854,52.98814307854733,328.9613358651056,11.058573817496718,16.834156070224235,premium,norte,referido,verde,0
21,295357,24.980590852923758,-8,85.34667222187406,0.9821165806889764,96.30557549393015,170.4171083089377,20.877751042755595,21.61205374410157,basic,centro,tv,negro,0
-7,1243559,46.49760213149952,-16,24.732990835406437,4.671924331755026,16.843736478299697,152.05412017115242,12.676091256686927,7.634392310635478,basic,norte,instagram,negro,1
7,1046633,66.71993416578223,1,15.777504924978752,13.855491269875667,32.72742731869941,79.52301725316082,17.657218514554415,7.524764402477759,premium,centro,tv,negro,1
7,774188,50.14570541881333,6,11.509396054910596,10.567067675342937,157.65622179058326,128.5201035531422,17.366433196478663,7.234821539242676,premium,sur,email,azul,1
33,210284,113.50130818234298,-4,11.754416558293329,16.80727909043451,25.605354088233355,249.88592070269382,18.18568465408511,46.479628521393614,premium,norte,referido,verde,1
25,559214,12.962327026607705,5,11.551021518870426,4.6861975025040525,178.462933429694,4.439993725083572,9.68741596045669,5.81366662524057,basic,sur,referido,azul,0
22,323586,72.93295494323903,7,27.999966451562077,1.640513056180375,60.62423319041819,61.712188711356156,32.01581120726019,4.457103532934605,premium,sur,instagram,azul,1
22,337413,87.95781126371156,13,44.334541792573326,2.7567793355835013,67.78283120392011,61.62330629393901,5.92284846119407,19.461265278378175,basic,norte,tv,negro,1
51,473645,44.88792914290038,13,6.2606547875542296,17.537167312270064,87.862801237164,109.31148999857898,3.456794998061169,17.947979707822597,vip,centro,instagram,negro,1
39,512051,7.223909346449315,14,15.6041866512892,18.279046030002387,50.32783303016941,200.07664730200779,15.03105545288899,9.575989697116116,vip,norte,tv,negro,0
56,293336,115.07412149389178,-1,31.150828526459932,0.8632828594791486,18.95975775182058,275.1309311262453,18.25697321955404,7.814739082246955,vip,centro,email,azul,0
18,556494,61.707829193583414,-9,8.62193644717437,2.2961544016759583,11.331765321977636,4.486654243014683,13.180320950707491,7.413170987372586,premium,norte,referido,azul,1
45,773568,62.25929694283063,0,11.254077813835904,27.842641271063513,27.62664394526705,274.4597395943259,9.195427061881245,2.988683125712883,vip,norte,referido,negro,0
1,1149820,14.659420497114846,6,32.934332263895904,3.447854992694843,43.698558613161644,57.00397268216264,9.236135113844705,0.06757430744604331,premium,sur,email,verde,1
14,258320,67.52428556017539,-9,9.366108578904715,3.327507029846186,27.80450097701121,187.46687823349592,0.3021682256092073,12.406845926549275,basic,centro,email,negro,1
33,149977,52.996136087831616,17,14.80625225063866,3.6723107511409947,110.67939307145926,59.34145390060739,14.265567457671295,7.005867243564337,vip,centro,email,azul,0
45,157790,38.33913937015045,9,0.7713456429366218,18.743289011399305,105.158536883876,128.53387092091145,8.332350932130165,0.014107977975534869,premium,sur,instagram,negro,0
44,937804,35.907365127747255,16,10.659014959273613,13.600106628177574,69.62216013657476,196.32119758509148,11.046890064024371,7.483502216033213,premium,sur,instagram,negro,1
68,1044446,121.6051111754786,15,6.935913165835583,12.206990361354684,84.56968998165986,486.15742404081715,2.203710653187235,4.257897115690767,vip,norte,instagram,verde,1
36,670681,39.889794791986496,0,13.918367141405131,11.595480763923279,4.0186023513907205,3.3195230615582645,13.921937485139056,22.339762881768248,basic,centro,email,verde,1
20,461001,34.86798668151781,2,46.82705657530228,8.631774589513562,100.62659531678482,106.49974618797829,0.8010093996965773,24.542971801815217,premium,centro,referido,negro,1
32,391358,11.376981300659917,-6,43.935727534161536,14.472617683487263,163.5702609855894,135.99998540177515,8.844142807996384,13.41972871193635,premium,norte,instagram,azul,0
31,-165811,152.3055780183906,5,22.990314206867716,28.611414097976713,198.44401231826117,83.1247942593485,1.559890464486664,7.692783685153715,basic,centro,email,azul,0
53,891621,62.85004072884955,3,28.199514071471256,21.30253453599046,82.8605241101413,225.17816845543797,10.426322750804328,13.775805160610858,basic,centro,instagram,verde,1
29,377545,21.19763838323953,0,1.862684671838,1.3463103883798155,97.42838551875951,11.934405601614515,6.779029578639424,2.7481918584866794,basic,sur,tv,negro,1
41,273914,45.62964913759889,-8,14.364992001644142,18.347376107184452,26.267779854586397,25.456684312419124,29.67761882928009,18.7082968515723,vip,sur,tv,negro,0
41,1203146,89.15928120344546,10,34.66490287048536,17.24854734051432,53.97560914608784,206.11087529457004,6.046970055941855,16.731871553342096,basic,norte,tv,verde,0
42,627754,102.63196779136717,0,1.9465480107507267,4.6428319748057225,41.78553416842525,240.14110149635738,26.808496910186292,9.249036303543077,vip,norte,referido,negro,0
40,231350,53.20685892456501,9,61.12957674316461,7.329322538454517,12.675797061003186,161.37728953300405,10.572162183539579,12.330540862163254,premium,norte,email,negro,0
64,1416807,124.83507623519506,-8,34.739201456907985,29.033555271590025,16.035368834434156,388.8195006818814,15.24739840689142,28.03661064336889,vip,sur,tv,azul,0
40,834087,31.96110119244706,-4,18.64066568850389,1.7716477269629272,104.0811982668814,43.57439976215274,19.458431763062784,29.808531251167988,vip,centro,tv,negro,0
5,670095,64.60149190880895,13,2.1720963831420894,19.075007202099396,14.532193373118908,85.32892157947583,12.551966453018078,3.0647709958737392,premium,centro,email,negro,1
24,606215,16.73873873998788,5,5.956822917457718,13.199702597033385,75.24083490691082,86.97377991462345,18.501794491932706,8.019805121081557,basic,norte,referido,verde,1
13,984529,33.85981141694097,3,1.8415952759448,20.701937397421126,110.93145364245703,115.62949784916485,4.9990094435170285,17.1310290256884,vip,centro,referido,verde,1
35,22634,50.36699394287156,14,3.7011444021269515,1.8621469372233301,55.92285844416751,63.11674902917187,29.40631277924821,13.973850143837211,basic,sur,email,azul,0
24,552594,73.83933263470186,-9,15.551670487954466,13.981352088932784,31.405809571465237,7.74776472429061,2.9823870376334316,0.7922352684571599,premium,sur,referido,azul,1
6,614004,53.95389766166105,-4,8.635764477166084,20.78667488695296,106.82869691493163,128.63903422600873,30.560391416347727,6.021194002501087,basic,norte,tv,azul,0
11,796208,74.89966684619378,-4,51.54350084170058,33.92041350290868,57.24180647510446,136.96513548894706,0.12056736395047007,27.600944567994183,basic,norte,referido,azul,1
33,-320670,63.838072061116634,0,30.708394254182362,2.114630959583834,32.710911915104376,253.71965612200324,9.603431773443473,31.950971475854107,basic,sur,instagram,negro,1
48,1094663,110.51926058925896,13,12.048341952654425,17.34108199044829,13.76214882360981,336.9090118839997,8.670688421555992,6.362943156356016,vip,norte,tv,negro,1
49,519788,88.03966083703799,-12,0.33176858006716525,5.753375338821977,74.08357611002067,265.1730394344462,23.301333364100827,6.542066827848766,premium,centro,referido,negro,0
22,631995,151.74920897024523,-7,41.50881131576705,25.77557433870286,38.26123466238294,84.25841597988298,34.487963056577485,16.110810330607606,vip,sur,referido,negro,1
25,1032377,62.16802717752491,2,13.29369912388705,10.901634518765192,56.032924645398,100.69838999885181,2.028676356134156,4.257848052986326,vip,centro,tv,negro,0
46,877731,30.569423787455147,8,25.375107870639468,13.542773690110652,9.983421325536977,114.53367067989413,17.52035694056767,23.390136327763138,vip,centro,referido,negro,1
24,630266,66.92726613758454,16,12.508139147404114,3.2764645072233325,45.20886684984975,72.20940316565893,10.701672932607242,16.854271324886362,basic,norte,email,verde,1
10,620770,81.26406995036767,6,3.2445104532799407,9.897452314209739,0.9729559881371092,221.61570913779425,15.238645835749027,21.420127057491598,premium,sur,tv,azul,1
13,552187,7.548241759179984,0,2.0288245394150484,2.919828438812757,7.4005967369759995,44.51802682527415,5.852958748999781,5.659536438531272,basic,sur,referido,negro,1
29,-56160,87.75478938539591,0,21.493948609320068,23.098442167560354,207.98936728630707,5.811158837523201,3.29403497352895,6.43565358367309,basic,centro,tv,negro,0
34,693369,52.70386773487543,-22,8.517805534457207,14.902088986349272,83.83949722431794,83.75166044320385,12.069741861579686,9.5430216715693,premium,sur,email,negro,0
18,753345,85.47043515773524,-1,10.032164882952749,7.859236149830449,70.70807241188454,129.7605919161879,16.42723080836275,22.499753669512504,vip,norte,email,verde,1
40,388255,33.12606422157059,-4,55.92312141824325,13.355719649976141,63.44136489769044,204.61057149402052,11.49800482334533,13.235624344921566,vip,centro,email,verde,0
37,741075,41.69830686581838,25,5.8771993028783225,10.470165936111533,91.35384447894543,91.25872156644338,13.024364826002863,14.418265289171565,basic,centro,instagram,negro,0
18,278383,180.3770806442034,4,18.01674762094061,31.94833295983617,72.15049570611062,220.72929503037514,25.903142524257884,29.28072359798016,basic,sur,tv,verde,0
14,213115,183.3986302291778,20,3.514832124876873,35.6823754076714,191.6105070636683,166.44378318208913,11.399086796389737,12.214827343624561,premium,sur,instagram,azul,0
-5,656015,66.05344639132821,-10,48.24074681088058,13.34487130744252,33.399802800017184,407.269294102728,6.251565547447317,32.49217849217647,premium,centro,email,verde,0
57,733973,22.591190898404772,15,16.24718830055578,11.579579681994678,130.36624437665986,219.689990787447,6.391159351185318,17.232690317613116,premium,norte,tv,verde,1
13,769161,9.394653280467884,6,14.099141822821208,11.265429820353479,59.23597797121698,97.36687378737284,1.1617060369415155,10.26175721298049,premium,sur,email,negro,0
41,140874,162.20766603218547,13,59.365170590779485,8.545034967323218,80.81528493302608,209.9391824378615,9.33035814052085,24.623328308419985,premium,centro,referido,azul,0
36,600232,38.571725695545176,29,29.16287758637528,9.182198108555346,70.76753172631905,33.080052365034284,18.389042500302317,18.86378403769011,premium,sur,referido,negro,0
5,914966,47.40973228099221,-12,26.795789793415533,18.236217657868732,160.18617929983876,10.540508592901467,4.6887957959624735,13.060198520504027,vip,sur,email,verde,1
42,-132107,54.81942511901078,15,19.455838083665302,5.408606554398341,135.9777206199317,23.852190763152727,17.349188643292358,9.996405044657498,vip,norte,tv,verde,1
53,887704,47.82561353557286,4,72.71454742596019,10.681040402635702,162.79560724752957,286.17451224307604,10.627769558231094,3.469154215193817,premium,sur,tv,verde,1
35,125882,79.77597722250998,-3,1.3643519152786978,4.473026314182283,134.65495040250624,98.38568413853082,1.7272519844622902,23.374559049185457,vip,centro,referido,negro,1
8,-147203,178.61632227275018,-10,1.6685634034510022,30.25057789454555,58.149418341394345,261.73287612839033,0.3956953405558261,5.527490334958582,premium,centro,instagram,azul,0
48,775872,196.4010611814082,-3,28.989999020537418,4.438102379491024,113.14393722164058,378.540647034392,28.741983911302643,21.403811960481605,basic,sur,email,negro,0
0,900776,10.29605812593183,-5,9.301238940757187,2.872578955349747,68.954503490061,142.90033703728142,15.617630136578759,5.241256516853272,basic,sur,instagram,negro,1
36,739033,190.2331372653328,11,21.921296414719627,4.639008996868698,88.3343293975562,292.0352666255115,26.90342549620174,25.378514559667458,vip,centro,referido,verde,0
58,1266865,28.808467654612294,0,20.419988471760508,13.360351903102845,88.3019634128176,362.1579163806014,18.187766030536856,9.69676312429116,premium,sur,tv,negro,1
34,1029611,41.879856037717786,15,2.447160274067944,8.428141156148483,133.7891153496205,95.37871148362805,18.531933798026007,14.815695708766912,basic,norte,email,negro,1
8,821329,26.784485234684713,-19,45.541698766772726,12.869394317286279,85.39953693705795,0.7124807581980656,6.061472157010797,9.73728692531919,premium,centro,instagram,negro,1
43,799820,79.49533727626638,21,28.674308297959136,28.851924186469997,37.69295303295293,244.55521807205233,9.884727385697072,0.8351245995118728,basic,norte,instagram,azul,0
4,859505,36.13706649550719,11,28.156018335531424,2.765574045582593,52.218039201685244,51.21356534568557,8.53538717612755,6.988373935745438,premium,sur,referido,negro,1
16,1756143,144.13282773627694,-10,46.79473671338775,6.183639630381088,27.54539103164435,49.07634547660213,14.278803649452488,24.378687469293435,premium,centro,referido,negro,0
11,537397,101.14288204651267,-15,18.23504370141427,37.00730359227126,45.76215219915832,66.36572062004895,0.5570309316020094,23.976230835492785,basic,sur,referido,negro,1
6,1006255,83.23984323139942,-14,7.786905620325381,1.1471249681866569,14.51371672706752,81.66618229739035,16.43206442732663,5.308530429188596,premium,centro,instagram,negro,1
39,939434,90.79298186599837,3,35.82842750209576,28.992568366808314,58.658610303774786,250.53957654985703,4.103383220901369,1.7129103987924044,premium,sur,tv,verde,0
1,835703,48.26195495349505,-2,24.568998069084014,17.22417098409165,33.31095122576601,39.89796313020363,5.04406654166619,12.812608324438415,basic,sur,referido,azul,1
24,-9812,44.16537322823928,6,38.34878385111329,16.04838033594737,17.953819892224786,39.36164716457638,2.838096748317561,7.066194270241731,vip,norte,instagram,azul,0
18,848748,44.17861871020265,2,1.3947105360009915,4.949890237543481,17.586333724781145,71.82891019803778,18.457231578884937,6.8388046708955486,premium,norte,tv,verde,1
19,938742,73.78548139058466,-1,2.0877210052071375,33.830806335580846,2.4114177728249255,105.01622042066418,26.32113809540663,3.460792908704986,premium,sur,tv,verde,1
43,452623,57.74018485575812,-14,19.935862196686493,5.957466551237536,75.02540501968917,8.119328331411253,10.314266765189181,25.026164180622406,basic,norte,tv,verde,1
-1,1084079,90.80057560021358,13,32.388005182133824,9.784120335844225,93.2514748265436,274.97707890067284,3.4939873594807236,30.032146840171464,vip,centro,email,negro,0
63,-349750,281.51602649427485,-10,47.49410801980036,29.53941634879479,32.65139064587873,106.01220194359104,52.05829248199056,8.696818238526214,vip,norte,email,azul,1
13,819496,19.640632483348135,-13,19.96178791856537,4.460439659687687,11.198569748703369,6.633906417499539,17.381519150466737,1.5185467614490755,vip,sur,email,verde,1
0,864276,31.11930346125407,-10,27.406660600640382,7.612789560393325,59.63791291671642,160.99741861609337,9.18837825956977,4.434969962309696,premium,sur,instagram,verde,1
26,624393,0.9057783244768184,16,40.17176098091599,16.67843376012563,83.42868763891366,66.33344460447549,27.277438172645383,0.40861900197637135,vip,norte,email,negro,0
-14,1372520,130.67454733124256,-1,22.121840958436366,24.72473398302821,143.76663160415364,29.610158740011272,15.646950591038987,18.920269469605838,vip,centro,referido,negro,1
53,1034916,62.81898424669356,-18,30.282100585782793,14.234834154237216,107.91960964957335,217.69023556489194,18.234259833118415,26.551444441154757,vip,norte,referido,azul,0
3,1057947,35.82160832634411,-7,8.197422810338058,12.255890822860207,13.102721205203327,10.40973850702202,6.686960981857137,6.996879695690373,premium,centro,tv,azul,1
0,644834,65.76474341344688,-6,30.312889198872426,18.849757090792615,134.12817151187278,118.09071243939049,10.335511106144327,6.258699169125494,basic,sur,email,azul,1
26,272541,76.26630444633075,14,12.23816713827432,4.699447306775575,22.212656638281643,95.14903074718173,12.130572679087742,19.608171810552253,basic,norte,email,azul,1
53,910185,176.34578477738657,-13,7.926916207339936,17.05934715035886,126.94383718795514,390.2015767414644,5.921266409602193,13.73180955406653,premium,centro,email,azul,1
22,142422,59.152410185753034,1,34.991191460942005,2.2257935104331494,21.99836303126466,194.80958857975935,1.1616619105214077,20.91595575992035,premium,centro,instagram,negro,1
17,-88815,49.52321750351024,0,9.763744695825828,14.835241354241525,82.56491282633895,114.54025482218198,1.436015507752224,7.943909812787243,basic,centro,tv,negro,0
-3,994202,70.14116993963617,7,34.45747726680339,16.033286346029115,6.291486321780486,99.22822665914892,7.6536342920804135,3.9004654934672534,vip,centro,referido,azul,1
19,922108,12.556702917476585,-14,22.831889329370522,18.9383482131717,37.28527297682771,80.56391275879763,25.428443627041926,2.772923614668037,vip,centro,referido,verde,1
47,-436884,149.20607882513522,13,22.149991073961274,2.501180487374175,59.44690775788095,79.97334100709918,31.041754296114235,10.814623518631299,premium,norte,instagram,negro,1
32,880875,50.79186576286132,-3,9.214124387308871,14.733769571847446,43.86259926235853,115.79790220663601,7.503204784239383,2.807385333934204,premium,sur,email,azul,1
25,1021456,12.973385897930939,6,12.230951172880603,3.4523773388692804,57.197657010875304,104.1133251209013,12.668211027732813,0.3265757518298795,premium,sur,instagram,negro,1
3,1202459,13.859406287893856,-4,36.74679916136199,5.145799857463147,28.98773541152796,89.16673179969118,17.308012780127644,10.444704910237391,vip,norte,email,verde,1
34,448427,52.51396825160809,-5,9.622954089389296,5.23071806659435,145.86199326723946,36.40742375496426,9.36986269953203,19.81834060422868,premium,centro,instagram,azul,1
-10,972680,74.46261444325752,2,9.756759701582434,6.3007872117830255,16.474174122985158,232.8095984873129,18.06520908396484,5.101314574420403,basic,centro,instagram,negro,1
43,-42944,87.13636708061703,-9,9.994305136584645,1.1958452776983441,198.7480617791821,190.34917454452165,1.9121593184009589,23.532260934339632,premium,norte,instagram,verde,0
19,682552,43.76760497865239,-7,13.933621839857489,3.806884686256977,165.15263934393127,17.436946843596974,23.328316576128792,1.2767186707966793,basic,centro,email,azul,1
23,702209,100.95558795086762,-13,22.332216834233677,10.147164792881206,32.34024888418169,9.980949295877343,26.21272557546795,3.9647628540205204,vip,norte,tv,azul,1
32,301950,76.40316872979264,15,29.16172269933803,2.8952349285469117,68.3312530117922,97.34489390112118,17.40503699024408,10.876623679685133,premium,sur,referido,azul,0
72,1130877,178.08218780894921,8,85.13276862667269,18.26815271960116,57.56640997056579,567.4951793986936,0.7280717389543756,10.23724976583586,premium,sur,instagram,azul,1
50,916696,70.90371576050353,-14,15.295091858034004,16.199751288460526,40.189292330975654,173.34514764278399,19.532705545931805,25.856572687184265,vip,centro,email,negro,0
37,686202,70.23036286651055,-4,28.023419063011833,21.624779554693042,119.00697297966121,134.2821642201334,11.57845259108627,6.695362755976162,vip,centro,referido,verde,0
6,721096,26.29466858381083,-2,15.9798220888238,0.10001836324627034,101.1793600926739,92.89544260569055,5.352967824467241,2.639382662465779,vip,sur,referido,negro,1
41,148570,5.139932665695303,-8,38.42914225877124,14.03278568357641,26.955995027993886,122.14905134709686,8.193006629011713,5.199175317529301,premium,norte,referido,azul,0
18,909655,34.904140786125694,7,22.417842654275006,5.486487004645727,24.611120561077385,43.16033859169064,24.09174610086863,0.44909172280402365,basic,norte,referido,verde,1
30,8707,83.40194947496617,9,1.2092537418389244,22.408759725278635,305.2469900941673,9.595514512507991,1.7723969207249912,2.429110380364384,premium,norte,email,azul,0
29,-109150,101.91675837757867,-6,57.01443788168605,13.013586056131958,58.91335583665458,331.4632637192018,5.823374670066743,45.34831589745549,vip,sur,email,negro,1
25,483099,132.33039218170197,0,21.024467056808845,3.516811679619709,76.97929864144446,94.99219818544812,25.926519848200194,14.555567215714687,premium,norte,email,azul,0
14,941902,69.01228640097447,3,7.6770947790793,7.802111101291139,115.43840119759243,12.543788840625062,3.742783662599891,4.993873363402523,premium,norte,referido,verde,0
14,786398,5.057963398189495,18,20.68222821599142,15.76192055469801,186.2104191450427,156.80745543944485,6.559642178381024,22.371237898577334,vip,norte,referido,verde,0
0,1117720,24.65252634681796,0,20.86089136624192,7.027419010651844,230.92146805495076,57.34172907985015,9.915237763078803,1.743784955432408,basic,norte,email,negro,1
20,212831,13.101291129440183,-7,38.40608232976143,9.94334581002126,91.78742509316056,20.98493332196231,12.561928602663206,9.716483137021179,basic,sur,tv,negro,0
27,1069954,84.22497733469072,1,17.74933678755083,4.579053735000461,10.730413786192958,13.376766331941637,8.900193302645995,29.335409527736587,premium,sur,instagram,verde,0
15,819015,81.80601901021409,8,2.4219949536646372,8.852542751061154,103.37647583830227,3.720904755019889,15.331262760670274,3.4173758446090776,vip,sur,email,negro,1
31,538090,45.81863531611077,24,2.70017269203854,12.079222619232048,15.384753828767595,143.60228062497984,22.3397531550733,9.752507871321324,vip,centro,tv,verde,1
28,486592,68.03615122707207,-2,17.096517364690268,3.914077308018155,79.61315343620369,55.76630877621258,29.36264152766347,1.0415179224539695,vip,sur,instagram,negro,0
39,-75679,30.240846068001744,7,35.67843911358251,17.24112097267028,66.3106182999537,116.51342904089132,6.981208499972844,15.179235530138651,premium,sur,tv,verde,0
19,134006,51.11395801995812,-10,29.937485293743215,4.663030973162883,13.945576628652859,2.2704254819896414,8.024850550934888,18.248386338054026,basic,sur,tv,verde,0
33,93717,114.41086808518841,5,34.7715273913646,7.1695130854678055,35.97231946708328,233.2830782983739,9.264400528910857,40.062629172566425,premium,sur,referido,verde,1
72,760370,121.78768802181582,2,15.640056924647096,22.391154640351466,2.1957297698032057,376.57011470312733,2.678630893778574,10.180858957968134,basic,sur,referido,verde,1
21,352998,62.8701771378548,-11,39.33965725353026,1.156139096726756,93.24124012691385,14.605710455615629,15.15208338265117,9.914799555186919,basic,sur,tv,azul,1
30,1039858,108.49767020549467,-6,10.285204994022923,18.390718337538942,40.27514674792611,90.65763180605934,4.677072235103839,15.464823327314985,basic,sur,referido,verde,0
60,312010,110.07520156920664,-2,24.911199426632678,5.307549128332321,61.76013991594359,401.14295932759075,5.270627164137447,23.436057407774975,premium,sur,tv,verde,0
7,1005701,33.30594012429581,-3,33.62697019404785,4.323303941001,26.23739371285457,38.335588387595536,11.41835718242307,0.38573497508597065,basic,sur,email,verde,1
12,787068,121.48231732724378,-6,2.3485030434658887,1.4475356774719972,20.0844897352711,61.40047262185946,33.01003981756792,16.802013175845556,premium,norte,email,negro,0
20,453669,127.605609153195,-5,45.43218710457705,21.26389461146822,167.88885344989697,92.29584581612028,24.694411363503338,8.353886299301788,basic,centro,referido,azul,1
13,422752,66.13109500437452,-4,31.809338877516357,7.985945833079267,34.23736198554405,110.26473358207541,19.034356125887694,1.78805937497315,premium,centro,referido,negro,1
35,448481,142.95346293715562,7,41.743314421080456,9.623615103384044,97.89825481473893,133.73072211671536,22.01047445924205,8.822153652056864,vip,sur,tv,negro,1
17,751863,21.02163511266111,-11,14.373338724929205,0.20205644045298454,43.21255545866284,1.917740068868459,7.079377783816161,0.7497654438625534,basic,centro,instagram,azul,1
22,643879,31.335684009324375,1,51.43076668233324,9.288735295997357,114.72423495385122,46.77743279147507,23.927228407445096,3.750424867653771,vip,norte,tv,azul,1
-4,588336,13.98765238775781,-16,11.70945664561233,8.735273465777787,61.43825591687461,239.66319456816265,4.605255436898725,1.9551398040965717,vip,norte,email,negro,0
40,1100785,49.069229480697445,7,45.26502754373789,14.235512196920157,148.47392383752157,230.42373179609038,13.022090350753018,1.8625335369039586,basic,sur,tv,verde,1
31,449976,40.35282535874286,11,30.693098930072924,7.340079664122776,57.37400616550219,25.01213778062533,5.375521022901728,4.882727789203402,premium,centro,instagram,negro,1
43,-236736,227.9417647340318,8,22.89763318007802,27.07294054780832,38.937714080290455,50.34679005472956,24.141074819421213,7.577535736099225,vip,centro,referido,azul,1
11,998542,27.611027010087355,0,16.554795405338734,14.67620166880597,36.7564390406066,28.513452997734557,14.094548188906376,4.275547536646198,premium,centro,instagram,verde,1
-7,1235717,76.4635566321739,-1,28.821071275311766,13.191037800364152,208.62798162499243,92.43908583163545,3.1482397665698048,2.385452044778198,premium,sur,tv,negro,1
51,769413,113.7109960832822,8,34.285447545717055,7.987869286848267,125.59324514683527,377.9170427157983,24.665639229936744,15.169430702860529,premium,centro,tv,azul,0
3,788400,29.217704297012126,0,21.15443491127657,2.617142118156348,95.08201364069988,117.0495428720493,7.936104365947257,1.0927264944564685,premium,norte,email,negro,0
48,-70984,60.55033397843691,-1,39.83920152374018,16.92821778729047,82.8178390853116,57.94101042599982,7.222837000506271,9.061871475127933,premium,centro,referido,verde,0
61,497396,90.71476682786995,9,20.909273611807702,34.65676375448813,59.51345156383415,236.87773236440503,32.404276572220276,20.243581676364695,premium,norte,tv,azul,0
-7,1146475,74.68218007017315,0,24.69389764495266,17.760137935376434,36.515553987528904,78.34174475187278,5.019914938851262,8.118118216746153,basic,sur,referido,azul,1
13,795435,19.989922166782993,-8,8.666090956727306,5.767292603940394,19.257035341129892,35.923700424059795,8.661192499176186,10.427241988267163,premium,centro,referido,azul,1
55,1173943,74.60169093677169,8,23.48080247650003,16.64061899711664,137.27865862723593,269.565949765215,15.043554116831878,25.450990233534046,premium,norte,instagram,verde,0
9,815277,40.369704681566276,2,24.13690313322333,15.888069538125457,154.48687254350548,48.486862325295014,20.105465698232567,1.871168778893142,basic,norte,tv,verde,1
35,338954,68.18777160045799,-25,12.231479389877421,7.075344352617803,98.94991867778715,18.913918160973886,18.843901297040695,7.664391305852521,basic,centro,instagram,verde,0
66,559245,20.777970157727196,5,10.61387287244649,23.698148147706814,34.11973516003926,317.79457643117394,29.7686738538792,13.870482720063064,basic,norte,referido,azul,0
11,179705,172.3393471089154,7,31.239004036391517,7.018628493567681,53.95088806225816,407.64501642727186,18.620443514972944,42.32687385176652,vip,norte,email,verde,1
40,159641,35.773817065704236,-8,15.764491817965276,7.565349931515049,0.8515386252339148,120.04180415473189,11.432394409977032,6.621568934838436,vip,sur,instagram,negro,0
41,892172,21.547130921066227,3,12.389478283460504,8.122114166779346,107.971975785658,133.86744406345278,14.489234661663616,13.699216656250538,basic,norte,instagram,negro,1
21,1237624,11.678264403063519,-8,50.632172164654975,10.235579063318577,12.08712493458053,89.25152187631383,19.23284071405568,2.894696342752414,premium,centro,referido,verde,1
29,117011,10.290471906817897,-11,35.69038402301379,11.920841437223395,100.25869551336496,64.6268986120207,3.7659879505639946,15.407066802633999,vip,norte,instagram,negro,0
